paper_split,cell_id,prefix_cycle,gate_triggered,trajectory_mae_pp,empirical_coverage,mean_interval_width_pp,weighted_interval_score
secondary_test,MATR_B3C19,40,False,0.17877484688331693,1,0.9827710553476261,0.092350650806026502
secondary_test,MATR_B3C19,60,False,0.20532621949894725,1,0.8960963937592481,0.098311952958290691
secondary_test,MATR_B3C19,100,False,0.020857389918300343,0.96999999999999997,0.24005204499973287,0.015200788407976727
secondary_test,MATR_B3C20,20,False,0.12458160580607595,0.99642857142857144,0.52345505961763639,0.058984437584442558
secondary_test,MATR_B3C20,40,False,0.1299644943834519,0.99230769230769234,0.52339425788538851,0.060802446215271699
secondary_test,MATR_B3C20,60,False,0.14381481330739299,0.96666666666666667,0.39893768832841991,0.061415909014929562
secondary_test,MATR_B3C20,100,False,0.021417132622659665,1,0.33104620910685029,0.018173917844448228
secondary_test,MATR_B3C21,20,False,1.0563079736126058,0.76071428571428568,3.4101195712195187,0.4823039494133935
secondary_test,MATR_B3C21,40,False,0.11267906452977085,1,7.4531521031807326,0.28599809161594797
secondary_test,MATR_B3C21,60,False,0.50992080860515865,1,8.2951113408538522,0.44647731423018122
secondary_test,MATR_B3C21,100,False,0.026364258518889586,1,4.8931253324921249,0.17189226392270066
secondary_test,MATR_B3C22,20,False,0.2713570884771721,1,1.3238770059946461,0.13458159635887892
secondary_test,MATR_B3C22,40,False,0.28338420052535218,1,1.048881748392317,0.12942412512152796
secondary_test,MATR_B3C22,60,False,0.23032391414908993,0.84583333333333333,0.57866526318871181,0.099303658308159612
