audit_family,scenario_id,removed_condition_id,mean_route,requested_coverage,calibration_condition_count,evaluation_condition_count,order_statistic_rank,multiplier,quantile_status,diagnostic_available_evaluation_count,diagnostic_covered_evaluation_count,diagnostic_coverage_fraction_among_available,all_evaluation_diagnostic_available,all_evaluation_simultaneously_covered,all_evaluation_available_and_covered,diagnostic_mean_width_pp,diagnostic_max_width_pp,diagnostic_interval_score_mean
exhaustive_six_of_ten_partition,partition_156_017130434c47,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_156_017130434c47,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.8652737239087067,4.1087384001945395,1.8652737239087067
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_157_2ebf34f35e9b,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.874078720633255,4.1087384001945395,1.874078720633255
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_158_26a55b20d371,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,2.0074220725696499,4.1087384001945395,2.0074220725696499
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_159_934458f4d95a,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.3884373131471051,finite_order_statistic,3,1,0.33333333333333331,True,False,False,1.3922561815775338,2.7289046404400494,2.0324457957851316
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_160_527789776c39,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,2.0616046749267665,4.1087384001945395,2.0616046749267665
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_161_829857529966,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.5453779248906354,3.7068476824296397,1.5453779248906354
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_162_db49055c6d22,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.6453854388429314,3.7068476824296397,1.6453854388429314
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_163_7de3fdf82f1d,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.6519891863863425,3.7068476824296397,1.6519891863863425
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_164_fa369e232166,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.1922311952901099,finite_order_statistic,4,1,0.25,True,False,False,0.97345701292459308,2.3432712521460815,1.7664289343899302
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_165_8e51fc4be652,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_power_fallback,0.80000000000000004,4,4,4,0.92431026412231909,finite_order_statistic,4,0,0,True,False,False,0.75751258496259455,1.8166859570004306,2.354877641429804
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_166_a1a0ab10a063,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.1922311952901099,finite_order_statistic,4,1,0.25,True,False,False,1.0320351231928941,2.3432712521460815,1.8250070446582316
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_167_fc555aa003d0,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.686022390610769,3.7068476824296397,1.686022390610769
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_168_f3b91f265f50,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.6926261381541798,3.7068476824296397,1.6926261381541798
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_169_42d033f06c57,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.7926336521064761,3.7068476824296397,1.7926336521064761
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_170_16454852c20b,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.1922311952901099,finite_order_statistic,4,1,0.25,True,False,False,1.0543633069909997,2.3432712521460815,1.8473352284563369
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_171_10b388a526bc,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.7550286312502039,4.1087384001945395,1.7550286312502039
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_172_b738ecc8b7fd,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.761632378793615,4.1087384001945395,1.761632378793615
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_173_d826be46b6ca,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.8616398927459112,4.1087384001945395,1.8616398927459112
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_174_233fda98d75b,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.1922311952901099,finite_order_statistic,4,1,0.25,True,False,False,1.092279143617138,2.3432712521460815,1.8852510650824754
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_175_02cafaa6534a,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.9022768445137486,4.1087384001945395,1.9022768445137486
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_176_7f159a374154,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6031417579613514,3.7068476824296397,1.6031417579613514
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_177_a3c548d896c9,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6119467546858994,3.7068476824296397,1.6119467546858994
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_178_eb4a6081f8e9,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.7452901066222946,3.7068476824296397,1.7452901066222946
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_179_0d741e9aef81,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.1922311952901099,finite_order_statistic,3,0,0,True,False,False,1.0514806353065882,2.3432712521460815,2.1087765305937043
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_180_f4cda9fe4706,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_181_fb10874f2ae7,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_181_fb10874f2ae7,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
